dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
47, ,2023-05-16 10:31:34.780459, 
 ,47, ,2023-05-16 10:31:35.372625
48, ,2023-05-16 10:31:36.030216, 
 ,48, ,2023-05-16 10:31:36.505281
49, ,2023-05-16 10:31:37.383892, 
 ,49, ,2023-05-16 10:31:37.708586
50, ,2023-05-16 10:31:38.306793, 
 ,50, ,2023-05-16 10:31:38.943234
51, ,2023-05-16 10:31:39.650525, 
 ,51, ,2023-05-16 10:31:40.034703
52, ,2023-05-16 10:31:40.754356, 
 ,52, ,2023-05-16 10:31:41.350111
53, ,2023-05-16 10:31:41.986073, 
 ,53, ,2023-05-16 10:31:42.423570
54, ,2023-05-16 10:31:43.158120, 
 ,54, ,2023-05-16 10:31:43.853157
55, ,2023-05-16 10:31:44.514579, 
 ,55, ,2023-05-16 10:31:45.131997
56, ,2023-05-16 10:31:45.688709, 
 ,56, ,2023-05-16 10:31:46.285610
57, ,2023-05-16 10:31:46.873020, 
 ,57, ,2023-05-16 10:31:47.439027
58, ,2023-05-16 10:31:48.056059, 
 ,58, ,2023-05-16 10:31:48.450443
59, ,2023-05-16 10:31:49.178556, 
 ,59, ,2023-05-16 10:31:49.776378
60, ,2023-05-16 10:31:50.444435, 
 ,60, ,2023-05-16 10:31:50.910260
61, ,2023-05-16 10:31:51.760339, 
 ,61, ,2023-05-16 10:31:52.032941
62, ,2023-05-16 10:31:52.772729, 
 ,62, ,2023-05-16 10:31:53.389664
63, ,2023-05-16 10:31:54.087594, 
 ,63, ,2023-05-16 10:31:54.390258
64, ,2023-05-16 10:31:55.175701, 
 ,64, ,2023-05-16 10:31:55.807528
65, ,2023-05-16 10:31:56.383818, 
 ,65, ,2023-05-16 10:31:56.807372
66, ,2023-05-16 10:31:57.626545, 
 ,66, ,2023-05-16 10:31:58.183371
67, ,2023-05-16 10:31:58.833186, 
 ,67, ,2023-05-16 10:31:59.251127
68, ,2023-05-16 10:32:00.048680, 
 ,68, ,2023-05-16 10:32:00.655679
69, ,2023-05-16 10:32:01.302680, 
 ,69, ,2023-05-16 10:32:01.707580
70, ,2023-05-16 10:32:02.600949, 
 ,70, ,2023-05-16 10:32:03.131625
71, ,2023-05-16 10:32:03.638258, 
 ,71, ,2023-05-16 10:32:04.082985
72, ,2023-05-16 10:32:04.881248, 
 ,72, ,2023-05-16 10:32:05.519106
73, ,2023-05-16 10:32:06.174647, 
 ,73, ,2023-05-16 10:32:06.718934
74, ,2023-05-16 10:32:07.273803, 
 ,74, ,2023-05-16 10:32:07.707773
75, ,2023-05-16 10:32:08.536231, 
 ,75, ,2023-05-16 10:32:08.870579
76, ,2023-05-16 10:32:09.789605, 
 ,76, ,2023-05-16 10:32:10.314510
77, ,2023-05-16 10:32:10.962366, 
 ,77, ,2023-05-16 10:32:11.295155
78, ,2023-05-16 10:32:12.054971, 
 ,78, ,2023-05-16 10:32:12.671478
79, ,2023-05-16 10:32:13.317258, 
 ,79, ,2023-05-16 10:32:13.821318
80, ,2023-05-16 10:32:14.569951, 
 ,80, ,2023-05-16 10:32:14.969908
81, ,2023-05-16 10:32:15.704162, 
 ,81, ,2023-05-16 10:32:16.543646
82, ,2023-05-16 10:32:16.956659, 
 ,82, ,2023-05-16 10:32:17.371142
