latency,RSSI,attn1,attn2,TIMESTAMP
430,-90,[60],[2022],-107374182,32,2023-04-05 16:19:38.882385
424,-99,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905]",-107374182,43,2023-04-05 16:19:53.324803
433,-99,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479]",-107374182,42,2023-04-05 16:19:53.588592
440,-96,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631]",-107374182,41,2023-04-05 16:19:53.842451
437,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439]",-107374182,40,2023-04-05 16:19:54.127579
438,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253]",-107374182,39,2023-04-05 16:19:54.401945
438,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124]",-107374182,39,2023-04-05 16:19:54.657519
439,-94,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002]",-107374182,38,2023-04-05 16:19:54.931360
438,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851]",-107374182,37,2023-04-05 16:19:55.208637
426,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745]",-107374182,36,2023-04-05 16:19:55.482027
437,-96,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645]",-107374182,36,2023-04-05 16:19:55.737616
437,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552]",-107374182,35,2023-04-05 16:19:56.008693
437,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435]",-107374182,34,2023-04-05 16:19:56.294056
439,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353]",-107374182,33,2023-04-05 16:19:56.558245
436,-91,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276]",-107374182,33,2023-04-05 16:19:56.811172
437,-90,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204]",-107374182,32,2023-04-05 16:19:57.054052
436,-90,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136]",-107374182,31,2023-04-05 16:19:57.317342
435,-89,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052]",-107374182,30,2023-04-05 16:19:57.602129
436,-90,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974]",-107374182,29,2023-04-05 16:19:57.905955
433,-86,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919]",-107374182,29,2023-04-05 16:19:58.169597
434,-86,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867]",-107374182,28,2023-04-05 16:19:58.456806
432,-85,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803]",-107374182,27,2023-04-05 16:19:58.725570
432,-84,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759]",-107374182,26,2023-04-05 16:19:58.989227
432,-83,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717]",-107374182,26,2023-04-05 16:19:59.245637
432,-83,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677]",-107374182,25,2023-04-05 16:19:59.509267
431,-82,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640]",-107374182,24,2023-04-05 16:19:59.782621
429,-82,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593]",-107374182,23,2023-04-05 16:20:00.067515
427,-80,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561]",-107374182,23,2023-04-05 16:20:00.324528
426,-80,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521]",-107374182,22,2023-04-05 16:20:00.616712
427,-80,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494]",-107374182,21,2023-04-05 16:20:00.892683
